country,state_name,state_code,district_name,district_code,department type,department,csir_spent_inr_crores,year,csir_spent_usd_millions
India,Bihar,10,Saharsa,216,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Education, Differently Abled, livelihood",0.49,2018,0.05903614457831326
India,Bihar,10,Saharsa,216,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2019,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.02,2019,0.0024096385542168677
India,Bihar,10,Saharsa,216,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2020,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Bihar,10,Saharsa,216,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2020,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2014,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.15,2015,0.018072289156626505
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2015,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.8,2016,0.0963855421686747
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.14,2016,0.016867469879518072
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.2,2016,0.024096385542168676
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.19,2017,0.02289156626506024
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2017,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.7,2017,0.08433734939759036
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.13,2018,0.01566265060240964
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.25,2018,0.030120481927710843
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2018,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.55,2018,0.06626506024096386
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.11,2019,0.013253012048192772
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2019,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.3,2019,0.03614457831325301
India,Bihar,10,Samastipur,217,Other than Aspirational,"Education, Differently Abled, livelihood",0.01,2020,0.0012048192771084338
India,Bihar,10,Samastipur,217,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.11,2020,0.013253012048192772
India,Bihar,10,Samastipur,217,Other than Aspirational,Others,0.0,2020,0.0
India,Bihar,10,Samastipur,217,Other than Aspirational,Rural Development,0.0,2020,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.03,2014,0.003614457831325301
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2014,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2014,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.24,2014,0.028915662650602407
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2015,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2015,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.08,2015,0.00963855421686747
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.28,2016,0.033734939759036145
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2016,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.01,2016,0.0012048192771084338
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.0,2016,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.1,2017,0.012048192771084338
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.44,2017,0.05301204819277109
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2017,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2017,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.02,2017,0.0024096385542168677
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2018,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2018,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2018,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.0,2018,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.1,2019,0.012048192771084338
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.0,2019,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2019,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.0,2019,0.0
India,Bihar,10,Saran,218,Other than Aspirational,"Education, Differently Abled, livelihood",0.24,2020,0.028915662650602407
India,Bihar,10,Saran,218,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.12,2020,0.014457831325301203
India,Bihar,10,Saran,218,Other than Aspirational,Other Sectors (Technology Incubator And benefits To Armed Forces And Admin Overheads),0.4,2020,0.04819277108433735
India,Bihar,10,Saran,218,Other than Aspirational,Others,0.0,2020,0.0
India,Bihar,10,Saran,218,Other than Aspirational,Rural Development,0.0,2020,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2017,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2018,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2019,0.0
India,Bihar,10,Sheohar,220,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2020,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.2,2014,0.024096385542168676
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,0.0,2014,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.2,2015,0.024096385542168676
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,0.0,2015,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.0,2016,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2016,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.2,2016,0.024096385542168676
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,10.24,2016,1.2337349397590363
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.0,2017,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2017,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.19,2017,0.02289156626506024
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,0.0,2017,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.07,2018,0.008433734939759036
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2018,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.32,2018,0.03855421686746988
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,5.12,2018,0.6168674698795181
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.36,2019,0.04337349397590361
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2019,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",1.95,2019,0.23493975903614459
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,2.48,2019,0.2987951807228916
India,Bihar,10,Sitamarhi,221,Aspirational,"Education, Differently Abled, livelihood",0.0,2020,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2020,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2020,0.0
India,Bihar,10,Sitamarhi,221,Aspirational,Rural Development,0.0,2020,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2014,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2015,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.08,2016,0.00963855421686747
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2017,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2018,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2019,0.0
India,Bihar,10,Siwan,222,Other than Aspirational,"Gender Equality, Women Empowerment, Old Age Homes, Reducing Inequalities",0.0,2020,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2014,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2015,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2016,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.24,2017,0.028915662650602407
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2018,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2019,0.0
India,Bihar,10,Supaul,223,Other than Aspirational,Encouraging Sports,0.0,2020,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2014,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2014,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2014,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,Others,0.0,2014,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,Rural Development,0.0,2014,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Education, Differently Abled, livelihood",0.0,2015,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2015,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2015,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,Others,0.24,2015,0.028915662650602407
India,Bihar,10,Vaishali,224,Other than Aspirational,Rural Development,0.0,2015,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Education, Differently Abled, livelihood",13.08,2016,1.5759036144578316
India,Bihar,10,Vaishali,224,Other than Aspirational,"Environment, Animal Welfare, Conservation of Resources",0.0,2016,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,"Health, Eradicating Hunger, Poverty and Malnutrition, Safe Drinking water, Sanitation",0.0,2016,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,Others,0.0,2016,0.0
India,Bihar,10,Vaishali,224,Other than Aspirational,Rural Development,0.0,2016,0.0
